order_id,customer_id,customer_name,age,gender,email,phone,city,state,country,pincode,product_name,category,quantity,unit_price_inr,discount_percent,total_price_inr,order_date,delivery_date,payment_method,order_status,seller,rating,review_text,return_requested,loyalty_points
ORD009999,CUST07163,Sarah Khan,37,Other,sarah.khan372@hotmail.com,N/A,Singapore,NSW,Singapore,,TV,Grocery,4,2816.8,25,8450.4,1/9/2021,9/21/2021,Cash on Delivery,Returned,FurnitureCo,,Very satisfied,No,3073
ORD010330,CUST03947,Sarah Smith  ,34,Female,sarah.smith51@outlook.com,N/A,Jaipur,Uttar Pradesh,India,732748,Data Science Book,Automotive,3,33944.6,5,96742.11,6/17/2021,6/27/2021,Net Banking,,BeautyPlus,6,Not worth it,,868
ORD006556,CUST01560,Rohan Garcia  ,73,Other,rohan.garcia272@hotmail.com,816-823-6275,Lucknow,Punjab,Germany,0,Textbook,Sports ,1,47194.33,20,37755.46,6/11/2024,11/14/2024,Net Banking,processing ,JewelBox,5,Very satisfied,Yes,1237
ORD007061,CUST05677,Vikram Lee,49,Male,vikram.lee254@hotmail.com,841-285-3914,Delhi,Delhi,India,201580,Car Wax,TOYS,4,31100.03,5,118180.11,5/4/2023,5/15/2023,Cash on Delivery,Cancelled,techmart,,,,1135
ORD001373,CUST07771,Vikram Mehta,63,Other,vikram.mehta551@hotmail.com,662-914-6875,Pune,Gujarat,India,283717,Blood Pressure Monitor,Jewelry,1,30335.65,5,28818.87,12/31/2024,1/17/2025,Credit Card,RETURNED,FurnitureCo,,Loved it!,,3251
ORD008316,CUST07329,Anjali Mehta,67,Female,anjali.mehta205@outlook.com,710-397-3206,Bangalore,Karnataka,India,,Pendant,Automotive ,8,38799.73,0,310397.84,1/27/2022,2/12/2022,EMI,SHIPPED,GrocerBay,1,Will buy again,,2770
ORD001204,CUST02465,Michael Sharma,36,Other,michael.sharma642@hotmail.com,767-676-7761,Paris,Ile-de-France,USA,,Silver Necklace,Automotive ,100,5244.43,5,268786.47,8/5/2024,5/21/2024,Credit Card,pending,FASHION HUB,4,Loved it!,yes,2546
ORD000579,CUST03026,PRIYA SMITH,63,Female,priya.smith452@gmail.com,999-496-6401,Paris,Ile-de-France,Canada,,Sneakers,beauty,2,15453.07,0,30906.14,3/30/2020,3/31/2020,,processing ,AutoDeals,4,.,N/A,3793
ORD009136,CUST04715,Rahul Gupta,46,Male,rahulgupta559@gmailcom,673-318-5811,Lucknow,Punjab,Germany,328749,Perfume,Automotive,6,35909.39,25,161592.26,5/8/2024,6/6/2024,Wallet,Processing,FashionHub,1,Fast delivery,N/A,3264
ORD002397,CUST00544,Sarah Kumar,39,MALE,SARAH.KUMAR371@YAHOO.COM,748-717-4173,BERLIN,Tokyo,Germany,154556,Blood Pressure Monitor,TOYS,6,46315.54,30,,2/15/2023,3/17/2023,Debit Card,processing ,Book World ,3,N/A,,1868
ORD004388,CUST07134,,999,Female,michael.kumar661@outlook.com,732-489-1431,,Gujarat,India,714308,Curtains,Clothing,,25878.51,50,178306.05,10/9/2024,10/17/2024,Cash on Delivery,canceled,HomeEssentials,4,na,,763
ORD005516,CUST04257,Jessica Kim,66,Other,jessica.kim883@outlook.com,797-803-1787,Singapore,NSW,Singapore,647793,Green Tea,Automotive ,10,49588.32,20,396706.56,5/17/2020,6/3/2020,EMI,SHIPPED,GrocerBay,,Fast delivery,No,3153
ORD007057,CUST04788,Juan Wang,65,Other,juan.wang97@hotmail.com,870-152-8703,,Punjab,Canada,998910,GOLD RING,Automotive,0,10367,0,,9/17/2024,10/2/2024,EMI,RETURNED,,,Loved it!,No,3714
ORD010240,,Ali Singh,66,Female,ali.singh940@hotmail.com,7888227281,MUMBAI,Maharashtra,India,960832,Phone Holder,Jewelry,7,11782.55,5,78353.96,18/07/2020,8/5/2020,Debit Card,RETURNED,FashionHub,,,Yes,1944
ORD011536,CUST05489,Olivia Martinez,65,Female,olivia.martinez192@gmail.com,781-356-2680,Singapore,NSW,Nigeria,2442,Hair Oil,Jewelry,3,34955.74,10,94380.5,7/25/2023,8/21/2023,EMI,Pending,ToyLand,-1,Loved it!,,375
ORD009313,CUST00005,Amit Mehta,43,Male,amit.mehta113@gmail.com,750-202-2883,Bangalore,Karnataka,India,234600,Smartwatch,TOYS,8,22797.17,10,164139.62,10/21/2021,11/1/2021,Credit Card,Delivered,AutoDeals,2,na,yes,1314
ORD003874,CUST07508,Zara Singh,48,Other,zara.singh267@gmail.com,835-674-3644,LAGOS,Lagos State,France,899582,Data Science Book,Toys,5,4357.22,25,16339.58,6/8/2023,7/8/2023,DEBIT CARD,SHIPPED,,,.,yes,4135
ORD002364,CUST03639,N/A,75,Female,rohan.lee862@outlook.com,794-874-3458,Hyderabad,Telangana,India,0,Football,Automotive ,9,39405.19,20,283717.37,2/20/2023,3/14/2023,UPI,Processing,techmart,,Poor packaging,No,4322
ORD005355,CUST07730,Omar Ali,74,Male,omar.ali889@outlook.com,899-266-2231,,Florida,U.S.A,608223,Almonds,Sports,6,42759.24,5,243727.67,9/8/2021,10/5/2021,Wallet,processing ,techmart,2,Poor packaging,No,1365
ORD006363,CUST06822,Emily Garcia,28,Other,emily.garcia769@yahoo.com,685-100-1474,Lagos,,UAE,898646,Saree,Toys,4,17038.35,5,64745.73,11/21/2022,12/14/2022,Credit Card,Returned,FurnitureCo,,,yes,2571
,CUST02421,Emma Brown,28,Male,emma.brown835@yahoo.com,975-611-8672,Kolkata,West Bengal,India,994743,Gold Ring,Books,1,43306.68,10,38976.01,10/30/2024,10/25/2024,EMI,SHIPPED,Book World ,2,Average quality,No,688
ORD000154,,James Brown,57,Other,james.brown185@gmail.com,864-983-4056,Kolkata,,,380951,Honey,CLOTHING,1,18245.52,10,16420.97,9/24/2024,10/8/2024,Wallet,delivered,BookWorld,3,,N/A,4925
ORD003875,CUST03348,Sneha Sharma,41,Male,sneha.sharma950@outlook.com,713-812-8685,Mumbai,Maharashtra,India,198733,Laptop,Home&Kitchen,1,36427.7,15,30963.54,1/9/2022,1/19/2022,,Cancelled,SportZone,5,,,4201
ORD009306,CUST01577,Carlos Lee,36,Other,carlos.lee498@yahoo.com ,681-133-3743,Hyderabad,Telangana,India,581376,Olive Oil,CLOTHING,7,35858.33,25,188256.23,6/14/2022,6/15/2022,Cash on Delivery,Delivered,ToyLand,-1,Poor packaging,yes,1237
ORD004930,CUST04004,Zhang Ali,65,Female,zhang.ali20@hotmail.com,842-886-6195,Tokyo,Victoria,UK,815983,Pendant,Sports,7,18479.04,10,116417.95,6/8/2022,7/6/2022,Credit Card,processing ,,5,.,yes,1459
ORD001005,CUST06082,Sarah Sharma,62,Male,sarahsharma72@yahoocom,740-970-6300,Dubai,Ontario,USA,459282,Multivitamin,Home&Kitchen,1,10526.53,50,5263.27,6/24/2022,7/17/2022,EMI,Shipped,AutoDeals,2,Will buy again,yes,3986
,CUST05854,Rohan Lee,22,Male,rohan.lee316@outlook.com,,Tokyo,Victoria,Australia,456974,REMOTE CAR,Clothing,9,33120.25,10,268274.03,2/14/2021,2/11/2021,EMI,Shipped,GrocerBay,3,Average quality,N/A,4950
ORD001935,CUST00065,David Martinez,,Other,david.martinez565@outlook.com,792-207-8091,Singapore,NSW,,567509,Cricket Bat,Home & Kitchen,8,29646.75,20,189739.2,7/9/2020,22/07/2020,Debit Card,SHIPPED,HomeEssentials,4,,,122
ORD005409,CUST07662,Ali Lopez,42,male,ali.lopez129@outlook.com,924-382-3437,,Gujarat,India,567983,Chair,Automotive,1,16174.19,-10,16174.19,2/10/2020,2/12/2020,Cash on Delivery,Processing,Book World ,,Disappointed,N/A,4878
ORD005963,CUST02913,Pooja Williams,20,Female,pooja.williams173@hotmail.com,939-597-6949,Paris,Ile-de-France,France,505485,Earrings,Health,,22272.44,50,22272.44,5/17/2023,6/14/2023,Debit Card,Shipped,FurnitureCo,2,Loved it!,Yes,
ORD009857,CUST04741,John Lopez,55,Male,john.lopez342@outlook.com,9778326414,Dubai,Ontario,Australia,452863,Speaker,Beauty,999,28828.91,0,28800081.09,3/3/2020,3/27/2020,UPI,Returned,techmart,,Great product!,,-100
ORD007809,CUST07777,Wei Chen,75,Male,wei.chen145@hotmail.com,868-161-4661,,Gujarat,India,999527,Data Science Book,Automotive,1,6242.73,30,4369.91,10/5/2020,10/27/2020,Cash on Delivery,canceled,TechMart,5,,NO,1572
ORD004603,CUST02822,Fatima Lee,,Other,fatima.lee239@outlook.com,671-475-2377,Kolkata,West Bengal,India,955798,Green Tea,CLOTHING,6,39203.91,20,188178.77,N/A,8/4/2024,Wallet,SHIPPED,ToyLand,4,na,yes,2402
ORD008235,CUST03448,Mei Ali,42,Female,mei.ali338@yahoo.com,834-543-1597,Chennai,Tamil Nadu,India,366417,Wardrobe,Automotive ,1,28975.42,25,21731.56,N/A,1/9/2023,Debit Card,Delivered,TechMart,6,Fast delivery,NO,4270
ORD006164,CUST04736, David Williams,47,Male,david.williams741@gmail.com,741-805-8500,Chennai,Tamil Nadu,India,935169,Lipstick,Electronics,10,,10,105087.72,12/19/2023,1/18/2024,Net Banking,pending,BeautyPlus,3,Average quality,yes,4882
ORD004576,CUST04129,zhang khan,24,,zhang.khan554@gmail.com,848-176-6805,Mumbai,Maharashtra,India,887227,Speaker,Clothing,1,23778.95,10,21401.06,4/23/2023,5/14/2023,Net Banking,delivered,AutoDeals,2,Loved it!,Yes,62
ORD003082,CUST05300,Sarah Gupta,60,Male,sarah.gupta286@yahoo.com,774-586-2111,London,California,Canada,767804,Wardrobe,Home&Kitchen,1,20824.62,,20824.62,5/31/2020,6/24/2020,,Processing,BeautyPlus,1,Poor packaging,N/A,1847
ORD003686,CUST02283,Sarah Khan,39,Female,sarah.khan588@outlook.com,974-848-5474,Sydney,Florida,Germany,,Honey,CLOTHING,6,34551.74,20,165848.35,12/25/2021,12/15/2021,Cash on Delivery,delivered,JewelBox,,Very satisfied,,4194
ORD011604,CUST06915,Fatima Verma,61,Other,fatima.verma523@gmail.com,N/A,Mumbai,Maharashtra,India,322876,Board Game,Health,0,929.09,20,,8/19/2024,9/17/2024,Wallet,delivered,BeautyPlus,2,Fast delivery,NO,2809
ORD007995,CUST00684,Amit Shah,49,,amit.shah447@yahoo.com,782-860-7969,Pune,Gujarat,India,121175,Sofa,Sports,6,5519.91,20,26495.57,5/31/2021,5/29/2021,Credit Card,canceled,FASHION HUB,,Loved it!,,3447
ORD003659,CUST00363,Vikram Shah,44,Male,vikram.shah1@hotmail.com,N/A,Chennai,Tamil Nadu,India,892465,Running Shoes,electronics,7,26051.71,15,155007.67,10/27/2024,11/14/2024,Net Banking,Returned,TechMart,5,Great product!,,4176
ORD001882,CUST04537,Rohan Singh,19,M,rohan.singh702@outlook.com,819-936-4280,Toronto,Texas,Singapore,501613,Camera,TOYS,3,32629.42,20,78310.61,,7/12/2024,Net Banking,RETURNED,FASHION HUB,5,.,NO,4514
,CUST07602,Sarah Sharma,75,Male,N/A,,Singapore,NSW,Canada,979295,Dress,Automotive ,6,43179.26,50,129537.78,,7/17/2024,Credit Card,,TechMart,3,Loved it!,,1992
ORD003108,CUST06724,Amit Nair,44,Male,amit.nair789@hotmail.com,994-327-9604,Bangalore,,India,581159,Textbook,Beauty,1,38848.54,-10,38848.54,,1/11/2024,UPI,pending,Book World ,2,Fast delivery,N/A,2432
ORD000604,CUST02136,Wei Patel,48,Female,wei.patel334@gmail.com,639-655-9276,Mumbai,Maharashtra,India,373426,Cookbook,Toys,6,32001.08,999,192006.48,2/4/2020,2/25/2020,Cash on Delivery,Cancelled,BookWorld,4,,,2165
ORD006698,CUST00749,Chris Shah,27,Male,chris.shah913@gmail.com,N/A,Lucknow,Punjab,Canada,274757,Mug,Home&Kitchen,7,,10,159457.98,6/24/2021,7/7/2021,Debit Card,Processing,ToyLand,,Very satisfied,,3765
,CUST05784,Zhang Kim,33,Female,zhang.kim427@outlook.com ,923-262-6547,Lagos,Lagos State,Canada,457666,Biography,Jewelry,100,20879.18,25,1565938.5,10/2/2021,10/23/2021,Cash on Delivery,Pending,BeautyPlus,,Not worth it,,4688
ORD001131,CUST04563,Emily Chen,73,Other,,,Ahmedabad,Rajasthan,India,488584,Speaker,Toys,6,46274.77,10,249883.76,11/22/2020,12/1/2020,EMI,delivered,AutoDeals,,Very satisfied,N/A,3606
ORD008045,CUST05048,Amit Lopez,0,Female,amit.lopez728@outlook.com,N/A,Jaipur,Uttar Pradesh,India,311008,TV,Home&Kitchen,4,39233.07,25,117699.21,10/6/2024,11/2/2024,UPI,pending,FurnitureCo,5,N/A,NO,1998
ORD007158,CUST05227,N/A,42,Male,chris.brown363@yahoo.com,777-989-6017,Bangalore,Karnataka,India,422875,Data Science Book,Beauty,6,43188.4,10,233217.36,8/3/2023,8/10/2023,Net Banking,RETURNED,FashionHub,5,Very satisfied,Yes,2491
ORD003809,CUST05996,Rahul Khan,58,Other,N/A,6556139586,Tokyo,,Australia,652609,Lego Set,Books,1,47478.79,20,37983.03,12/26/2021,1/24/2022,UPI,canceled,,3,Not worth it,N/A,641
ORD007644,CUST02870,Omar_Williams,60,Male,,894-962-9243,Kolkata,West Bengal,United States,115987,Bookshelf,Electronics,5,23519.69,15,99958.68,4/17/2023,4/21/2023,Debit Card,pending,techmart,,Loved it!,,2347
ORD005277,CUST05853,Li Singh,26,Male,li.singh253@hotmail.com,955-317-4163,Jaipur,,India,722735,Shampoo,CLOTHING,9,,10,176349.55,9/8/2021,,UPI,SHIPPED,BeautyPlus,1,,,4621
ORD005748,CUST01839,Fatima Williams,19,Other,fatima.williams444@yahoo.com,927-882-9848,TORONTO,Texas,,878087,,Jewelry,1,9999999,110,9999999,1/16/2023,1/19/2023,upi,Delivered,JewelBox,1,Disappointed,NO,854
ORD001169,CUST00086, Kavya Garcia,67,Male,kavya.garcia488@outlook.com,913-581-8158,Ahmedabad,Rajasthan,India,213530,Mask Pack,electronics,2,25810.3,10,46458.54,16-Oct-22,10/27/2022,EMI,RETURNED,HealthFirst,1,Fast delivery,N/A,4656
ORD003223,CUST05158,ZHANG NAIR,46,Male,zhang.nair556@gmail.com,824-534-2342x123,Hyderabad,Telangana,India,843961,Phone Holder,,8,12621.29,30,70679.22,11/22/2023,11/26/2023,Net Banking,SHIPPED,HomeEssentials,,N/A,yes,1484
ORD000147,CUST02591,,62,Other,N/A,744-481-8944,Pune,,India,297569,Watch,Sports ,2,45805.76,10,82450.37,9/30/2021,10/23/2021,Cash on Delivery,Pending,JewelBox,2,Great product!,,
ORD001918,CUST04321,Carlos Gupta,31,Other,carlos.gupta98@gmail.com,625-828-4193,Toronto,Texas,USA,909035,Perfume,Furniture,9,35304.94,5,333226.37,,1/14/2025,UPI,delivered,BookWorld,1,Not worth it,No,3905
ORD003220,CUST07127,Amit Patel,56,Other,amit.patel810@hotmail.com,798-854-9160,Paris,Ile-de-France,Australia,853279,Mask Pack,electronics,2,5808.82,25,8713.23,6/29/2024,7/20/2024,Wallet,Cancelled,GrocerBay,5,na,Yes,713
ORD005504,CUST07735,John Nair,61,Male,john.nair922@outlook.com,985-667-9256,Pune,Gujarat,India,,Cricket Bat,Clothing,2,1470.07,15,2070.54,7/17/2020,7/24/2020,UPI,Returned,FurnitureCo,,Loved it!,No,1327
ORD010701,CUST06862,James Smith,-5,,james.smith97@outlook.com,623-442-,Dubai,,USA,790899,Camera,Clothing,6,12525.32,30,52606.34,7/19/2022,7/28/2022,EMI,Returned,HealthFirst,,Fast delivery,,4562
ORD001988,CUST01790,Anjali Nair,59,Male,anjali.nair166@hotmail.com,,Paris,Ile-de-France,UK,715108,Protein Powder,beauty,2,38984.51,50,38984.51,10/24/2020,7/11/2020,Net Banking,Cancelled,TechMart,,Poor packaging,No,-100
ORD011697,CUST03422,Emily Johnson,69,Male,emily.johnson257@gmail.com,642-219-6784,New York,New York,France,536647,Turmeric Powder,books ,2,1391.71,0,2783.42,,6/23/2022,Net Banking,Processing,FurnitureCo,99,N/A,,2813
ORD003964,CUST06383,Zara Mehta,60,Other,zara.mehta267@outlook.com,694-983-3722,Tokyo,Victoria,France,863945,Puzzle,,2,870.89,,870.89,4/15/2021,,UPI,RETURNED,,,Will buy again,,3416
ORD007569,CUST07093,Chris Jones,53,Male,chris.jones256@outlook.com,723-539-8375,Paris,Ile-de-France,Japan,604846,Car Cover,Home&Kitchen,1,20099.53,0,20099.53,9/14/2020,9/17/2020,Cash on Delivery,Processing,ToyLand,,na,No,2837
ORD006050,CUST07430,Rahul Sharma,23,Male,rahul.sharma34@yahoo.com,742-415-8038,London,California,Singapore,424425,Blood Pressure Monitor,Sports,10,11362.07,50,56810.35,6/9/2023,7/7/2023,,Returned,JewelBox,,Loved it!,,4221
ORD007750,CUST05812,James Williams,65,Male,james.williams472@hotmail.com,902-601-,LONDON,California,Japan,110066,Running Shoes,Home&Kitchen,6,6514.76,25,29316.42,6/25/2020,7/25/2020,UPI,Pending,GrocerBay,5,Fast delivery,,1524
ORD003921,CUST03835,Fatima Garcia,71,Female,fatimagarcia511@hotmailcom,700-852-9021,London,California,USA,390638,MULTIVITAMIN,CLOTHING,4,23939.54,30,67030.71,9/8/2023,9/27/2023,Debit Card,SHIPPED,FurnitureCo,5,Will buy again,N/A,4131
ORD005510,CUST06408,Juan Jones,49,Other,juan.jones462@outlook.com,,Singapore,NSW,Singapore,408090,Mug,Grocery,4,33319.69,50,66639.38,10/28/2022,11/23/2022,Wallet,Delivered,techmart,2,Disappointed,No,1703
ORD009759,CUST05195,Zhang Jones,71,,zhang.jones27@gmail.com,883-775-2433x123,Ahmedabad,Rajasthan,India,,,Home&Kitchen,10,21669.99,25,162524.93,6/29/2020,6/30/2020,Wallet,Pending,BeautyPlus,2,Loved it!,,3100
ORD005618,CUST00252,Priya Brown,56,Male,priya.brown125@gmail.com,865-504-9661,Paris,Ile-de-France,Germany,670981,Shampoo,Beauty,1,27742,999,27742,11/13/2023,11/26/2023,Wallet,processing ,BookWorld,1,Fast delivery,N/A,3547
ORD001936,,,49,Male,pooja.wang152@yahoo.com,901-202-4292,Kolkata,West Bengal,India,607803,Board Game,electronics,5,44339.88,30,155189.58,8/9/2024,8/11/2024,Cash on Delivery,Returned,FashionHub,3,Not worth it,Yes,1302
ORD009564,CUST00549,Sneha Williams,37,Male,sneha.williams686@yahoo.com,857-952-1438,Chennai,Tamil Nadu,,,Dress,Sports,5,34339.1,20,137356.4,11/2/2024,11/19/2024,Debit Card,pending,JewelBox,3,Loved it!,N/A,246
ORD000026,CUST06461,Aarav Nair,27,Other,aarav.nair179@gmail.com,613-234-1243,Ahmedabad,,India,232915,Bracelet,Books,6,5497.25,0,32983.5,9/11/2023,28-Sep-23,EMI,RETURNED,AutoDeals,1,.,Yes,
ORD009364,CUST07485,John Chen,63,Other,john.chen713@gmail.com,632-608-5988,Tokyo,Victoria,Canada,477118,Headphones,Clothing,10,6745.93,25,59506.94,8/29/2024,9/8/2024,Credit Card,Processing,FASHION HUB,,Disappointed,yes,1732
ORD011321,CUST03968,Emma Mehta,53,Female,emma.mehta216@outlook.com,724-568-2111,Hyderabad,Telangana,India,156046,Sneakers,Home & Kitchen,7,38646.37,15,229945.9,6/7/2020,6/12/2020,Cash on Delivery,processing ,techmart,,Great product!,No,2064
ORD004678,CUST07119, Sneha Shah,39,Female,,755-752-4232,New York,New York,Nigeria,170009,Bookshelf,Home&Kitchen,3,6605.71,20,15853.7,8/31/2021,9/19/2021,Wallet,Shipped,BeautyPlus,,Great product!,Yes,112
ORD008571,CUST01086,N/A,27,Female,,836-292-7275,,Texas,Canada,,Basmati Rice,Sports,5,,25,24813.22,8/24/2021,9/2/2021,Credit Card,pending,FashionHub,3,N/A,N/A,3673
ORD000997,CUST00027,Michael Nair,59,,michael.nair262@yahoo.com,701-674-7670,Chennai,Tamil Nadu,,780500,Bed Frame,Home&Kitchen,2,18220.75,10,32797.35,5/25/2021,5/27/2021,Credit Card,RETURNED,FashionHub,2,Loved it!,,3879
ORD006521,CUST04832,Ali Martinez,51,Other,ali.martinez392@yahoo.com,670-660-3885,Sydney,Florida,Canada,395545,Watch,,3,23261.92,25,52339.32,6/4/2021,6/19/2021,,SHIPPED,,2,,Yes,517
ORD004544,CUST05079,Anjali Lee,57,Other,anjali.lee582@outlook.com,000-000-0000,Delhi,Delhi,India,489637,Football,beauty,10,27395.71,15,232863.53,1/15/2024,2/4/2024,Cash on Delivery,Shipped,HomeEssentials,5,Average quality,NO,4499
ORD001496,CUST00510,Sarah Jones,46,Female,sarah.jones508@gmail.com,640-819-3650,Berlin,Tokyo,UAE,468847,Gold Ring,Sports,2,31075.24,30,43505.34,N/A,5/23/2023,Net Banking,pending,AutoDeals,2,,,690
ORD002778,CUST00076,,67,Other,john.verma773@outlook.com,956-746-8897,Delhi,Delhi,India,572219,TV,Home & Kitchen,4,35162.68,20,112520.58,1/15/2024,1/20/2024,UPI,pending,HealthFirst,4,.,No,3238
ORD010353,CUST07920,Ali Johnson,55,Male,ali.johnson327@yahoo.com,844-534-1510,Mumbai,Maharashtra,India,286076,Action Figure,TOYS,5,34820.65,30,121872.27,8/20/2022,8/27/2022,Credit Card,RETURNED,techmart,,Not worth it,,85
ORD001329,CUST04024,Li Wang,29,Other,li.wang806@yahoo.com,677-105-6667,Bangalore,Karnataka,India,N/A,Mixer,Automotive,5,27785.01,10,125032.54,8/22/2021,9/1/2021,Debit Card,Returned,GrocerBay,,Not worth it,Yes,1862
ORD006818,CUST00753,Aarav Johnson,0,Female,aarav.johnson14@outlook.com,960-627-7161,Kolkata,West Bengal,India,404578,,Home & Kitchen,7,109.36,10,688.97,12/9/2024,12/13/2024,Credit Card,Delivered,JewelBox,5,,,-100
ORD005041,CUST03040,Maria Kim,48,Male,maria.kim3@outlook.com,736-847-8789,Tokyo,Victoria,UAE,711743,Face Cream,Furniture,0,44746.02,,,6/27/2022,7/21/2022,EMI,Cancelled,TechMart,3,.,,1103
,CUST05086,Rahul Mehta,52,Female,rahul.mehta200@yahoo.com,,Bangalore,Karnataka,India,584227,SUNSCREEN,Electronics,2,43563.96,50,43563.96,11/28/2020,11/29/2020,Cash on Delivery,Cancelled,BeautyPlus,3,Very satisfied,Yes,3261
ORD000086,CUST05639,Amit Brown,33,Other,amit.brown395@yahoo.com,885-727-,Tokyo,Victoria,Canada,615530,Running Shoes,Clothing,7,11788.25,50,41258.88,10/9/2021,13-Oct-21,,Delivered,FurnitureCo,1,Excellent value,N/A,4164
ORD007248,CUST00265,Juan Singh,68,Female,juan.singh972@hotmail.com,731-285-2893,Singapore,NSW,Canada,983967,Wardrobe,Sports,10,21710.13,30,151970.91,9/18/2023,10/14/2023,Debit Card,RETURNED,BeautyPlus,1,Fast delivery,,2431
ORD010098,CUST05901,Ali Martinez,56,Female,ali.martinez336@yahoo.com,967-921-8032,Delhi,Delhi,India,436690,Remote Car,books ,2,38611.73,,54056.42,12/29/2021,1/4/2022,Wallet,Shipped,TechMart,2,Excellent value,Yes,
ORD002249,, Maria Williams,30,Female,maria.williams466@yahoo.com,862-646-7716,Berlin,Tokyo,UK,851319,Mixer,Beauty,3,38632.36,30,81127.96,12/21/2020,12/27/2020,Debit Card,Processing,TechMart,5,.,yes,2763
ORD004464,CUST05295,Wei Brown,72,Other,wei.brown486@outlook.com,,London,California,Australia,,Perfume,Home & Kitchen,10,9252.07,20,74016.56,3/29/2024,4/20/2024,UPI,pending,TechMart,,Loved it!,,
ORD002754,CUST06401,Omar Verma,,Other,omar.verma517@outlook.com,940-404-8497,Lagos,Lagos State,Nigeria,875838,Basmati Rice,Books,,4040.77,30,25456.85,8/26/2023,9/1/2023,EMI,Delivered,GrocerBay,5,na,,4351
ORD008468,CUST01834,Zhang Williams,18,Male,,995-555-2526,Lagos,Lagos State,Canada,722744,Silver Necklace,Toys,8,25295.89,25,151775.34,6/16/2020,7/1/2020,Wallet,processing ,techmart,5,Not worth it,,517
ORD010373,CUST07558,John Kim,48,Other,john.kim991@yahoo.com,780-237-8264,Ahmedabad,Rajasthan,India,241529,Data Science Book,Automotive,3,237.26,15,605.01,9/8/2020,9/20/2020,Credit Card,pending,techmart,,Fast delivery,Yes,3020
ORD004844,CUST00100,Wei Lee,38,Female,wei.lee580@gmail.com,858-450-8849,Jaipur,,India,191586,Lego Set,TOYS,10,7736.7,25,58025.25,5/12/2024,5/27/2024,UPI,RETURNED,GrocerBay,5,Will buy again,yes,-100
ORD005107,CUST02968,Zara Reddy,30,Other,zara.reddy829@yahoo.com,883-952-6194,Tokyo,Victoria,UAE,296798,Earrings,Books,10,33874.68,25,254526.53,7/15/2022,8/5/2022,Debit Card,Shipped,AutoDeals,5,Average quality,,187
ORD005714,CUST00980,Li Verma,56,FEMALE,li.verma425@outlook.com,893-767-2935,Lagos,Lagos State,Australia,314602,Seat Cover,Toys,1,4426.48,50,2866.67,11/14/2021,11/16/2021,Wallet,Cancelled,HomeEssentials,6,N/A,N/A,3384
ORD010649,CUST05498,Wei Singh,22,Male,wei.singh690@hotmail.com,890-522-,DELHI,Delhi,India,670095,Mixer,CLOTHING,4,30808.18,50,61616.36,,12/31/2022,credit card,Cancelled,FASHION HUB,,Very satisfied,Yes,2837
ORD005602,CUST02688,Zara Singh,36,Female,zara.singh809@yahoo.com,899-464-8600,Hyderabad,Telangana,India,214548,Smartwatch,Clothing,4,14081.82,0,56327.28,10/9/2022,10/17/2022,Credit Card,SHIPPED,techmart,,Will buy again,N/A,
ORD002869,CUST06843,John Khan,74,Female,,688-671-9487,Delhi,Delhi,India,0,Bedsheet,Health,4,18898.92,0,75595.68,5/14/2022,6/10/2022,Cash on Delivery,Delivered,ToyLand,3,Fast delivery,yes,1062
ORD002739,CUST05812,Anjali Mehta,42,Male,anjali.mehta2@yahoo.com,976-194-8720,,NSW,,921578,T-Shirt,Toys,2,48502.37,5,92154.5,9/8/2021,9/22/2021,EMI,Shipped,AutoDeals,3,Average quality,yes,3779
ORD002803,CUST06345,David Lee,65,Other,david.lee951@outlook.com,631-146-5549,Hyderabad,Telangana,India,776330,Jacket,Grocery,2,27461.75,25,41192.62,4/9/2022,4/27/2022,,Shipped,JewelBox,5,.,,3992
ORD008225,CUST07301,,56,Female,juan.gupta931yahoo.com,985-817-1676,,Tamil Nadu,India,422858,Biography,TOYS,1,1430.54,-10,1430.54,1/26/2021,2/6/2021,upi,delivered,GrocerBay,3,na,Yes,3593
